Sample,gene_family,product_name,type,subtype,class,subclass,refseq_protein_accession,refseq_nucleotide_accession,Gene Length,Gene Base Coverage,Bases Abundance,% Gene Coverage,Presence
ACM11,oqxA,multidrug efflux RND transporter periplasmic adaptor subunit OqxA2,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865358.1,NG_050420.1,1176,453,604,38.52040816326531,1
ACM11,vanTc,membrane-bound serine racemase VanT,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856758.1,NG_048462.1,2121,636,755,29.985855728429982,1
ACM11,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,259,902,30.943847072879333,1
ACM11,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,248,302,12.916666666666668,1
ACM11,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-2,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_023310120.1,NG_048606.1,1146,302,302,26.352530541012214,1
ACM11,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-236,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862170.1,NG_049531.1,831,477,2993,57.400722021660656,1
ACM11,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_063853638.1,NG_047968.1,1227,188,302,15.321923390383049,1
ACM11,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,1596,5239,82.99531981279252,1
ACM11,cfxA6,class A broad-spectrum beta-lactamase CfxA6,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_117664257.1,NG_064793.1,963,151,151,15.680166147455868,1
ACM11,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,464,2556,93.73737373737374,1
ACM11,msr(D),ABC-F type ribosomal protection protein Msr(D),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_000420313.1,NG_048006.1,1464,159,296,10.860655737704917,1
ACM11,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,451,604,23.489583333333332,1
ACM11,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,302,302,15.729166666666666,1
ACM14,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_012102963.1,NG_047970.1,1227,727,1493,59.25020374898126,1
ACM14,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_032488557.1,NG_048191.1,1182,167,302,14.12859560067682,1
ACM14,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,919,3473,47.71547248182762,1
ACM14,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,157,291,12.858312858312859,1
ACM14,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1079,4032,56.19791666666667,1
ACM14,lnu(AN2),lincosamide nucleotidyltransferase Lnu(AN2),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_004308783.1,NG_047920.1,513,238,302,46.393762183235864,1
ACM14,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,305,597,22.05350686912509,1
ACM14,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-362,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862732.1,NG_049655.1,831,151,151,18.170878459687124,1
ACM14,vanT-C,membrane-bound serine racemase VanT-C,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856755.1,NG_048459.1,2103,171,302,8.131241084165477,1
ACM14,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-496,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_064483990.1,NG_050781.1,840,172,604,20.476190476190474,1
ACM14,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024160783.1,NG_065853.1,1167,226,587,19.365895458440445,1
ACM14,blaOXA,OXA-274 family class D beta-lactamase OXA-669,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_056517622.1,NG_062227.1,840,142,142,16.904761904761905,1
ACM14,blaOXA,class D beta-lactamase OXA-296,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_004650739.1,NG_049591.1,855,250,302,29.239766081871345,1
ACM14,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,214,302,11.145833333333334,1
ACM14,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_032490786.1,NG_048112.1,819,162,278,19.78021978021978,1
ACM14,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,650,1191,54.71380471380471,1
ACM14,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-646,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_039902635.1,NG_065432.1,840,401,755,47.73809523809524,1
ACM14,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,388,755,19.745547073791347,1
ACM14,blaEC,cephalosporin-hydrolyzing class C beta-lactamase EC-8,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063860454.1,NG_049086.1,1134,856,4607,75.48500881834215,1
ACM14,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_010794532.1,NG_047415.1,804,475,855,59.079601990049746,1
ACM14,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,846,1495,43.99375975039001,1
ACM14,blaOXA,OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-164,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063861121.1,NG_049463.1,843,151,151,17.912218268090154,1
ACM14,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-648,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_140423316.1,NG_065434.1,840,727,3693,86.54761904761905,1
ACM14,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,385,882,20.052083333333336,1
ACM14,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,485,906,25.260416666666668,1
ACM14,blaMCA,MCA family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_057991970.1,NG_055474.1,1173,187,302,15.942028985507244,1
ACM14,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,882,2335,45.9375,1
ACM14,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063845037.1,NG_047864.1,1215,265,1045,21.810699588477366,1
ACM14,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,384,604,45.878136200716845,1
ACM14,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-285,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_005268230.1,NG_049583.1,831,148,148,17.809867629362213,1
ACM14,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_011526261.1,NG_055990.1,1920,449,604,23.385416666666668,1
ACM14,cmx,chloramphenicol efflux MFS transporter Cmx,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_005297378.1,NG_047664.1,1176,153,302,13.010204081632654,1
ACM14,mph(E),Mph(E) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_000155092.1,NG_064660.1,885,267,576,30.16949152542373,1
ACM14,ant(3'')-IIc,aminoglycoside nucleotidyltransferase ANT(3'')-IIc,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN/SPECTINOMYCIN,WP_004758588.1,NG_054654.1,789,374,588,47.40177439797212,1
ACM14,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_063844973.1,NG_047860.1,1215,309,434,25.432098765432098,1
ACM14,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,302,302,15.704628185127406,1
ACM14,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,479,1785,96.76767676767678,1
ACM14,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,140,140,7.291666666666667,1
ACM14,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,530,751,27.604166666666668,1
ACM16,oqxB,multidrug efflux RND transporter permease subunit OqxB18,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865440.1,NG_050436.1,3153,303,427,9.60989533777355,1
ACM16,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_012102963.1,NG_047970.1,1227,140,140,11.409942950285249,1
ACM16,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_032488557.1,NG_048191.1,1182,192,302,16.243654822335024,1
ACM16,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856436.1,NG_048304.1,1167,1061,4337,90.91688089117395,1
ACM16,vanR-C,VanC-type vancomycin resistance DNA-binding response regulator VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856725.1,NG_048419.1,696,167,599,23.99425287356322,1
ACM16,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_063853866.1,NG_047987.1,906,301,442,33.22295805739514,1
ACM16,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856444.1,NG_048306.1,1137,157,298,13.808267370272647,1
ACM16,tet(C),tetracycline efflux MFS transporter Tet(C),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856071.1,NG_048178.1,1191,235,302,19.73131821998321,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-362,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862732.1,NG_049655.1,831,270,435,32.49097472924188,1
ACM16,vanS-C,VanC-type vancomycin resistance histidine kinase VanS,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_034869172.1,NG_051722.1,1131,323,604,28.558797524314766,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-496,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_064483990.1,NG_050781.1,840,216,591,25.71428571428571,1
ACM16,aadS,aminoglycoside 6-adenylyltransferase AadS,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_003013318.1,NG_047380.1,864,329,1052,38.0787037037037,1
ACM16,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_019727244.1,NG_048098.1,882,297,297,33.6734693877551,1
ACM16,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_094309310.1,NG_065852.1,1158,180,278,15.544041450777202,1
ACM16,spw,ANT(9) family aminoglycoside nucleotidyltransferase Spw,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002294509.1,NG_048075.1,810,165,438,20.37037037037037,1
ACM16,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012290101.1,NG_048208.1,1383,665,1298,48.08387563268258,1
ACM16,vanR-C,VanC-type vancomycin resistance DNA-binding response regulator VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_003126775.1,NG_048404.1,696,154,301,22.126436781609197,1
ACM16,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856399.1,NG_048240.1,1920,1278,4105,66.5625,1
ACM16,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109544237.1,NG_048275.2,1920,151,302,7.864583333333333,1
ACM16,blaEC,cephalosporin-hydrolyzing class C beta-lactamase EC-8,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063860454.1,NG_049086.1,1134,1023,3725,90.21164021164022,1
ACM16,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_010794532.1,NG_047415.1,804,478,711,59.452736318407965,1
ACM16,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856111.1,NG_048218.1,1920,1489,6008,77.55208333333333,1
ACM16,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,1175,4390,61.10244409776391,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-648,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_140423316.1,NG_065434.1,840,577,2061,68.69047619047619,1
ACM16,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856394.1,NG_048231.1,1920,1282,3865,66.77083333333333,1
ACM16,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844601.1,NG_047793.1,738,199,302,26.964769647696478,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-282,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_004728961.1,NG_049580.1,831,406,566,48.856799037304455,1
ACM16,mef(C),macrolide efflux MFS transporter Mef(C),AMR,AMR,MACROLIDE,MACROLIDE,WP_014386804.1,NG_047979.1,1224,193,302,15.76797385620915,1
ACM16,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855046.1,NG_048085.1,852,292,292,34.27230046948357,1
ACM16,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_063853563.1,NG_047960.1,1218,759,2075,62.315270935960584,1
ACM16,ant(6)-Ia,aminoglycoside nucleotidyltransferase ANT(6)-Ia,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001255864.1,NG_047395.1,909,487,1196,53.575357535753575,1
ACM16,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,795,3715,94.98207885304659,1
ACM16,erm(X),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844879.1,NG_047848.1,855,405,451,47.368421052631575,1
ACM16,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856108.1,NG_048214.1,1920,1539,7066,80.15625,1
ACM16,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_063853854.1,NG_047986.1,921,304,453,33.00760043431053,1
ACM16,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856401.1,NG_048245.1,1920,1477,4960,76.92708333333333,1
ACM16,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855066.1,NG_048089.1,828,242,299,29.227053140096622,1
ACM16,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_011270145.1,NG_048116.1,852,395,729,46.36150234741784,1
ACM16,msr(D),ABC-F type ribosomal protection protein Msr(D),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_000420313.1,NG_048006.1,1464,1367,4501,93.37431693989072,1
ACM16,ant(6)-Ia,aminoglycoside nucleotidyltransferase ANT(6)-Ia,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_002294505.1,NG_050582.1,864,509,1635,58.91203703703704,1
ACM16,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_011018369.1,NG_056191.1,753,144,144,19.12350597609562,1
ACM16,tet(C),tetracycline efflux MFS transporter Tet(C),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_000841448.1,NG_048175.1,1176,407,604,34.60884353741497,1
ACM16,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856411.1,NG_048276.1,1926,182,302,9.44963655244029,1
ACM16,sat2,streptothricin N-acetyltransferase Sat2,AMR,AMR,STREPTOTHRICIN,STREPTOTHRICIN,WP_070397090.1,NG_051934.1,525,156,294,29.714285714285715,1
ACM16,eat(A),ABC-F type ribosomal protection protein Eat(A),AMR,AMR,PLEUROMUTILIN,PLEUROMUTILIN,WP_002296175.1,NG_047762.1,1503,1142,3080,75.98137059214903,1
ACM16,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856077.1,NG_048192.1,1176,151,151,12.84013605442177,1
ACM16,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,837,4382,43.59375,1
ACM16,lnu(B),lincosamide nucleotidyltransferase Lnu(B),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_002294514.1,NG_047923.1,804,494,744,61.442786069651746,1
ACM16,cat-TC,type A-9 chloramphenicol O-acetyltransferase Cat-TC,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_032488880.1,NG_047562.1,717,291,600,40.58577405857741,1
ACM16,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,1146,4293,82.86334056399133,1
ACM16,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015060917.1,NG_048307.1,1161,461,595,39.70714900947459,1
ACM16,blaPST,subclass B1 metallo-beta-lactamase PST-2,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_150823494.1,NG_066543.1,729,151,151,20.713305898491083,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-277,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_004897444.1,NG_049574.1,831,641,1348,77.13598074608905,1
ACM16,vanT-C,membrane-bound serine racemase VanT-C,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856755.1,NG_048459.1,2103,150,283,7.132667617689016,1
ACM16,catA,type A-9 chloramphenicol O-acetyltransferase,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_001010387.1,NG_047564.1,651,175,302,26.881720430107524,1
ACM16,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_014636304.1,NG_047975.1,1218,218,302,17.898193760262725,1
ACM16,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_024160783.1,NG_065853.1,1167,326,591,27.934875749785775,1
ACM16,msr(C),ABC-F type ribosomal protection protein Msr(C),AMR,AMR,MACROLIDE,MACROLIDE,WP_063854349.1,NG_048003.1,1479,1381,5947,93.3739012846518,1
ACM16,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856397.1,NG_048237.1,1920,1547,6183,80.57291666666667,1
ACM16,vanC,D-alanine--D-serine ligase VanC2/3,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856635.1,NG_048344.1,1053,268,597,25.451092117758783,1
ACM16,aac(6')-I,aminoglycoside 6'-N-acetyltransferase,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002293989.1,NG_052140.1,549,438,1768,79.78142076502732,1
ACM16,msr(G),ABC-F type ribosomal protection protein Msr(G),AMR,AMR,MACROLIDE,MACROLIDE,WP_101035417.1,NG_071179.1,1458,738,1608,50.617283950617285,1
ACM16,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_032490786.1,NG_048112.1,819,150,278,18.315018315018314,1
ACM16,ampC,CMY2/MIR/ACT/EC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063406924.1,NG_051160.1,1146,153,297,13.350785340314136,1
ACM16,tet(39),tetracycline efflux MFS transporter Tet(39),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_004856455.1,NG_048137.1,1188,824,2646,69.36026936026936,1
ACM16,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855887.1,NG_048151.1,1200,1172,7901,97.66666666666667,1
ACM16,tet(33),tetracycline efflux MFS transporter Tet(33),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109545038.1,NG_048128.2,1224,1220,8570,99.67320261437908,1
ACM16,aph(3')-IIIa,aminoglycoside O-phosphotransferase APH(3')-IIIa,AMR,AMR,AMINOGLYCOSIDE,AMIKACIN/KANAMYCIN,WP_063841495.1,NG_047419.1,795,403,1165,50.691823899371066,1
ACM16,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855540.1,NG_048108.1,816,136,136,16.666666666666664,1
ACM16,lnu(G),lincosamide nucleotidyltransferase Lnu(G),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_002333496.1,NG_051760.1,804,307,587,38.18407960199005,1
ACM16,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_109545041.1,NG_056002.2,828,429,587,51.81159420289855,1
ACM16,floR2,chloramphenicol/florfenicol efflux MFS transporter FloR2,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,WP_000214125.1,NG_047875.1,1215,242,565,19.91769547325103,1
ACM16,vanR-Sc,VanSc-type vancomycin resistance response regulator transcription factor VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_011029105.1,NG_070726.1,696,150,150,21.551724137931032,1
ACM16,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856080.1,NG_048201.1,1377,1323,7292,96.07843137254902,1
ACM16,tet(Z),tetracycline efflux MFS transporter Tet(Z),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_064190967.1,NG_048311.1,1251,660,1792,52.757793764988016,1
ACM16,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,333,869,17.34375,1
ACM16,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001082319.1,NG_047413.1,804,404,906,50.24875621890548,1
ACM16,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855886.1,NG_048150.1,1197,1054,4552,88.05346700083541,1
ACM16,aadA9,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA9,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063840458.1,NG_047369.1,837,598,1465,71.44563918757467,1
ACM16,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,768,3398,40.0,1
ACM16,oqxA,multidrug efflux RND transporter periplasmic adaptor subunit OqxA2,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865358.1,NG_050420.1,1176,154,294,13.095238095238097,1
ACM16,vanTc,membrane-bound serine racemase VanT,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856758.1,NG_048462.1,2121,1160,2548,54.69118340405469,1
ACM16,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844850.1,NG_047842.1,747,295,443,39.49129852744311,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-285,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_005268230.1,NG_049583.1,831,151,151,18.170878459687124,1
ACM16,lsa(E),ABC-F type ribosomal protection protein Lsa(E),AMR,AMR,LINCOSAMIDE/STREPTOGRAMIN,LINCOSAMIDE/STREPTOGRAMIN,WP_002294513.1,NG_047935.1,1485,711,2182,47.878787878787875,1
ACM16,cmx,chloramphenicol efflux MFS transporter Cmx,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_005297378.1,NG_047664.1,1176,165,290,14.030612244897958,1
ACM16,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-236,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862170.1,NG_049531.1,831,524,1011,63.05655836341757,1
ACM16,erm(X),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(X),AMR,AMR,MACROLIDE,MACROLIDE,WP_011116967.1,NG_047849.1,762,588,1318,77.16535433070865,1
ACM16,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_063853638.1,NG_047968.1,1227,327,906,26.65036674816626,1
